ItemID,SalesDate,CostPrice, QtySales 
SKU_5232_223,11/1/2020,32.22, 5.00 
SKU_5232_223,12/1/2020,32.22, 8.00 
SKU_5232_223,1/1/2021,32.22, 5.00 
SKU_5232_223,2/1/2021,32.22, 10.00 
SKU_5232_223,3/1/2021,32.22, 7.00 
SKU_5232_223,4/1/2021,32.22, 8.00 
SKU_5232_223,5/1/2021,32.22, 4.50 
SKU_5232_223,6/1/2021,32.22, 1.00 
SKU_5232_223,7/1/2021,32.22, 10.00 
SKU_5232_223,8/1/2021,32.22, 9.00 
SKU_5232_223,9/1/2021,32.22, 25.00 
SKU_5232_223,10/1/2021,32.22, 28.00 
SKU_5232_223,11/1/2021,32.22, 32.00 
SKU_5232_223,12/1/2021,32.22, 12.00 
SKU_5232_223,1/1/2022,32.22, 6.00 
SKU_5232_223,2/1/2022,32.22, 6.00 
SKU_5232_223,3/1/2022,32.22, 14.00 
SKU_5232_223,4/1/2022,32.22, 7.50 
SKU_5232_223,5/1/2022,32.22, 1.00 
SKU_5232_223,6/1/2022,32.22, 8.00 
SKU_5232_223,7/1/2022,32.22, 12.00 
SKU_5232_223,8/1/2022,32.22, 15.00 
SKU_5232_223,9/1/2022,32.22, 28.00 
SKU_5232_223,10/1/2022,32.22, 32.00 
SKU_5232_223,11/1/2022,32.22, 27.00 
SKU_5232_223,12/1/2022,32.22, 14.00 
SKU_5232_223,1/1/2023,32.22, 6.00 
SKU_5232_223,2/1/2023,32.22, 6.00 
SKU_5232_223,3/1/2023,32.22, 5.00 
SKU_5232_223,4/1/2023,32.22, 7.00 
SKU_5232_223,5/1/2023,32.22, 4.00 
SKU_5232_223,6/1/2023,32.22, 10.00 
SKU_5232_223,7/1/2023,32.22, 12.00 
SKU_5232_223,8/1/2023,32.22, 12.00 
SKU_5232_223,9/1/2023,32.22, 19.00 
SKU_5232_223,10/1/2023,32.22, 50.00 
SKU_5232_223,11/1/2023,32.22, 33.00 
SKU_5232_223,12/1/2023,32.22, 14.00 
SKU_5232_223,1/1/2024,32.22, 10.00 
SKU_5232_223,2/1/2024,32.22, 20.00 
SKU_5232_223,3/1/2024,32.22, 10.00 
SKU_5232_223,4/1/2024,32.22, 12.00 
SKU_5232_223,5/1/2024,32.22, 4.00 
SKU_5232_223,6/1/2024,32.22, 8.00 
SKU_5232_223,7/1/2024,32.22, 10.00 
SKU_5232_223,8/1/2024,32.22, 14.00 
SKU_5232_223,9/1/2024,32.22, 19.00 
SKU_5232_223,10/1/2024,32.22, 33.00 
SKU_3866_223,1/1/2017,74.26, 24.00 
SKU_3866_223,2/1/2017,74.26, 13.00 
SKU_3866_223,3/1/2017,74.26, 10.00 
SKU_3866_223,4/1/2017,74.26, 13.00 
SKU_3866_223,5/1/2017,74.26, 22.00 
SKU_3866_223,6/1/2017,74.26, 11.00 
SKU_3866_223,7/1/2017,74.26, 24.00 
SKU_3866_223,8/1/2017,74.26, 32.00 
SKU_3866_223,9/1/2017,74.26, 71.00 
SKU_3866_223,10/1/2017,74.26, 149.00 
SKU_3866_223,11/1/2017,74.26, 117.00 
SKU_3866_223,12/1/2017,74.26, 75.00 
SKU_3866_223,1/1/2018,74.26, 34.00 
SKU_3866_223,2/1/2018,74.26, 14.00 
SKU_3866_223,3/1/2018,74.26, 27.00 
SKU_3866_223,4/1/2018,74.26, 4.00 
SKU_3866_223,5/1/2018,74.26, 29.00 
SKU_3866_223,6/1/2018,74.26, 15.00 
SKU_3866_223,7/1/2018,74.26, 19.00 
SKU_3866_223,8/1/2018,74.26, 45.00 
SKU_3866_223,9/1/2018,74.26, 98.81 
SKU_3866_223,10/1/2018,74.26, 180.00 
SKU_3866_223,11/1/2018,74.26, 159.00 
SKU_3866_223,12/1/2018,74.26, 63.00 
SKU_3866_223,1/1/2019,74.26, 41.00 
SKU_3866_223,2/1/2019,74.26, 22.00 
SKU_3866_223,3/1/2019,74.26, 9.00 
SKU_3866_223,4/1/2019,74.26, 23.00 
SKU_3866_223,5/1/2019,74.26, 27.00 
SKU_3866_223,6/1/2019,74.26, 20.00 
SKU_3866_223,7/1/2019,74.26, 19.00 
SKU_3866_223,8/1/2019,74.26, 29.00 
SKU_3866_223,9/1/2019,74.26, 148.00 
SKU_3866_223,10/1/2019,74.26, 197.00 
SKU_3866_223,11/1/2019,74.26, 100.00 
SKU_3866_223,12/1/2019,74.26, 87.00 
SKU_3866_223,1/1/2020,74.26, 35.00 
SKU_3866_223,2/1/2020,74.26, 29.00 
SKU_3866_223,3/1/2020,74.26, 20.00 
SKU_3866_223,4/1/2020,74.26, 3.00 
SKU_3866_223,5/1/2020,74.26, 10.00 
SKU_3866_223,6/1/2020,74.26, 29.00 
SKU_3866_223,7/1/2020,74.26, 36.00 
SKU_3866_223,8/1/2020,74.26, 40.00 
SKU_3866_223,9/1/2020,74.26, 86.00 
SKU_3866_223,10/1/2020,74.26, 115.00 
SKU_3866_223,11/1/2020,74.26, 80.00 
SKU_3866_223,12/1/2020,74.26, 57.00 
SKU_3866_223,1/1/2021,74.26, 22.00 
SKU_3866_223,2/1/2021,74.26, 24.00 
SKU_3866_223,3/1/2021,74.26, 21.00 
SKU_3866_223,4/1/2021,74.26, 17.00 
SKU_3866_223,5/1/2021,74.26, 21.00 
SKU_3866_223,6/1/2021,74.26, 15.00 
SKU_3866_223,7/1/2021,74.26, 8.00 
SKU_3866_223,8/1/2021,74.26, 25.00 
SKU_3866_223,9/1/2021,74.26, 64.00 
SKU_3866_223,10/1/2021,74.26, 74.00 
SKU_3866_223,11/1/2021,74.26, 68.00 
SKU_3866_223,12/1/2021,74.26, 81.00 
SKU_3866_223,1/1/2022,74.26, 30.00 
SKU_3866_223,2/1/2022,74.26, 22.00 
SKU_3866_223,3/1/2022,74.26, 18.00 
SKU_3866_223,4/1/2022,74.26, 10.00 
SKU_3866_223,5/1/2022,74.26, 15.00 
SKU_3866_223,6/1/2022,74.26, 15.00 
SKU_3866_223,7/1/2022,74.26, 10.00 
SKU_3866_223,8/1/2022,74.26, 46.00 
SKU_3866_223,9/1/2022,74.26, 77.00 
SKU_3866_223,10/1/2022,74.26, 116.00 
SKU_3866_223,11/1/2022,74.26, 65.00 
SKU_3866_223,12/1/2022,74.26, 66.00 
SKU_3866_223,1/1/2023,74.26, 36.00 
SKU_3866_223,2/1/2023,74.26, 14.00 
SKU_3866_223,3/1/2023,74.26, 27.00 
SKU_3866_223,4/1/2023,74.26, 25.00 
SKU_3866_223,5/1/2023,74.26, 11.00 
SKU_3866_223,6/1/2023,74.26, 4.00 
SKU_3866_223,7/1/2023,74.26, 13.00 
SKU_3866_223,8/1/2023,74.26, 32.00 
SKU_3866_223,9/1/2023,74.26, 52.00 
SKU_3866_223,10/1/2023,74.26, 114.00 
SKU_3866_223,11/1/2023,74.26, 91.00 
SKU_3866_223,12/1/2023,74.26, 49.00 
SKU_3866_223,1/1/2024,74.26, 18.00 
SKU_3866_223,2/1/2024,74.26, 27.00 
SKU_3866_223,3/1/2024,74.26, 21.00 
SKU_3866_223,4/1/2024,74.26, 9.00 
SKU_3866_223,5/1/2024,74.26, 17.00 
SKU_3866_223,6/1/2024,74.26, 12.00 
SKU_3866_223,7/1/2024,74.26, 15.00 
SKU_3866_223,8/1/2024,74.26, 14.00 
SKU_3866_223,9/1/2024,74.26, 56.00 
SKU_3866_223,10/1/2024,74.26, 87.00 
SKU_8229_224,1/1/2017,24.6, 105.00 
SKU_8229_224,2/1/2017,24.6, 42.00 
SKU_8229_224,3/1/2017,24.6, 47.00 
SKU_8229_224,4/1/2017,24.6, 15.00 
SKU_8229_224,5/1/2017,24.6, 38.00 
SKU_8229_224,6/1/2017,24.6, 8.00 
SKU_8229_224,7/1/2017,24.6, 23.00 
SKU_8229_224,8/1/2017,24.6, 60.00 
SKU_8229_224,9/1/2017,24.6, 130.00 
SKU_8229_224,10/1/2017,24.6, 217.00 
SKU_8229_224,11/1/2017,24.6, 263.00 
SKU_8229_224,12/1/2017,24.6, 117.00 
SKU_8229_224,1/1/2018,24.6, 99.00 
SKU_8229_224,2/1/2018,24.6, 92.00 
SKU_8229_224,3/1/2018,24.6, 27.00 
SKU_8229_224,4/1/2018,24.6, 12.00 
SKU_8229_224,5/1/2018,24.6, 8.00 
SKU_8229_224,6/1/2018,24.6, 34.00 
SKU_8229_224,7/1/2018,24.6, 101.00 
SKU_8229_224,8/1/2018,24.6, 179.00 
SKU_8229_224,9/1/2018,24.6, 198.00 
SKU_8229_224,10/1/2018,24.6, 235.00 
SKU_8229_224,11/1/2018,24.6, 365.00 
SKU_8229_224,12/1/2018,24.6, 120.00 
SKU_8229_224,1/1/2019,24.6, 193.00 
SKU_8229_224,2/1/2019,24.6, 65.00 
SKU_8229_224,3/1/2019,24.6, 15.00 
SKU_8229_224,4/1/2019,24.6, 16.00 
SKU_8229_224,5/1/2019,24.6, 60.00 
SKU_8229_224,6/1/2019,24.6, 84.00 
SKU_8229_224,7/1/2019,24.6, 238.00 
SKU_8229_224,8/1/2019,24.6, 240.00 
SKU_8229_224,9/1/2019,24.6, 98.00 
SKU_8229_224,10/1/2019,24.6, 151.00 
SKU_8229_224,11/1/2019,24.6, 125.00 
SKU_8229_224,12/1/2019,24.6, 97.00 
SKU_8229_224,1/1/2020,24.6, 159.00 
SKU_8229_224,2/1/2020,24.6, 44.00 
SKU_8229_224,3/1/2020,24.6, 28.00 
SKU_8229_224,4/1/2020,24.6, 14.50 
SKU_8229_224,5/1/2020,24.6, 1.00 
SKU_8229_224,6/1/2020,24.6, 10.00 
SKU_8229_224,7/1/2020,24.6, 10.00 
SKU_8229_224,8/1/2020,24.6, 25.00 
SKU_8229_224,9/1/2020,24.6, 68.00 
SKU_8229_224,10/1/2020,24.6, 194.00 
SKU_8229_224,11/1/2020,24.6, 128.00 
SKU_8229_224,12/1/2020,24.6, 53.00 
SKU_8229_224,1/1/2021,24.6, 65.00 
SKU_8229_224,2/1/2021,24.6, 13.00 
SKU_8229_224,3/1/2021,24.6, 14.00 
SKU_8229_224,4/1/2021,24.6, 21.00 
SKU_8229_224,5/1/2021,24.6, 5.00 
SKU_8229_224,6/1/2021,24.6, 6.00 
SKU_8229_224,7/1/2021,24.6, 12.00 
SKU_8229_224,8/1/2021,24.6, 31.00 
SKU_8229_224,9/1/2021,24.6, 100.00 
SKU_8229_224,10/1/2021,24.6, 186.00 
SKU_8229_224,11/1/2021,24.6, 102.00 
SKU_8229_224,12/1/2021,24.6, 110.00 
SKU_8229_224,1/1/2022,24.6, 125.00 
SKU_8229_224,2/1/2022,24.6, 41.00 
SKU_8229_224,3/1/2022,24.6, 25.00 
SKU_8229_224,4/1/2022,24.6, 19.00 
SKU_8229_224,5/1/2022,24.6, 7.00 
SKU_8229_224,6/1/2022,24.6, 3.00 
SKU_8229_224,7/1/2022,24.6, 10.00 
SKU_8229_224,8/1/2022,24.6, 31.00 
SKU_8229_224,9/1/2022,24.6, 240.00 
SKU_8229_224,10/1/2022,24.6, 292.00 
SKU_8229_224,11/1/2022,24.6, 98.00 
SKU_8229_224,12/1/2022,24.6, 131.00 
SKU_8229_224,1/1/2023,24.6, 132.00 
SKU_8229_224,2/1/2023,24.6, 4.00 
SKU_8229_224,3/1/2023,24.6, 4.00 
SKU_8229_224,4/1/2023,24.6, 20.00 
SKU_8229_224,5/1/2023,24.6, 25.00 
SKU_8229_224,6/1/2023,24.6, 5.00 
SKU_8229_224,7/1/2023,24.6, 16.00 
SKU_8229_224,8/1/2023,24.6, 42.00 
SKU_8229_224,9/1/2023,24.6, 29.00 
SKU_8229_224,10/1/2023,24.6, 143.00 
SKU_8229_224,11/1/2023,24.6, 101.00 
SKU_8229_224,12/1/2023,24.6, 74.00 
SKU_8229_224,1/1/2024,24.6, 28.00 
SKU_8229_224,2/1/2024,24.6, 25.00 
SKU_8229_224,3/1/2024,24.6, 2.00 
SKU_8229_224,4/1/2024,24.6, 5.00 
SKU_8229_224,5/1/2024,24.6, 13.00 
SKU_8229_224,6/1/2024,24.6, 1.00 
SKU_8229_224,7/1/2024,24.6, 20.00 
SKU_8229_224,8/1/2024,24.6, 10.00 
SKU_8229_224,9/1/2024,24.6, 67.00 
SKU_8229_224,10/1/2024,24.6, 88.00 
SKU_4345_224,1/1/2017,14.67, 107.00 
SKU_4345_224,2/1/2017,14.67, 54.00 
SKU_4345_224,3/1/2017,14.67, 37.00 
SKU_4345_224,4/1/2017,14.67, 24.00 
SKU_4345_224,5/1/2017,14.67, 29.00 
SKU_4345_224,6/1/2017,14.67, 11.00 
SKU_4345_224,7/1/2017,14.67, 26.00 
SKU_4345_224,8/1/2017,14.67, 56.00 
SKU_4345_224,9/1/2017,14.67, 174.00 
SKU_4345_224,10/1/2017,14.67, 247.00 
SKU_4345_224,11/1/2017,14.67, 211.00 
SKU_4345_224,12/1/2017,14.67, 119.00 
SKU_4345_224,1/1/2018,14.67, 68.00 
SKU_4345_224,2/1/2018,14.67, 42.00 
SKU_4345_224,3/1/2018,14.67, 23.00 
SKU_4345_224,4/1/2018,14.67, 7.00 
SKU_4345_224,5/1/2018,14.67, 18.00 
SKU_4345_224,6/1/2018,14.67, 16.00 
SKU_4345_224,7/1/2018,14.67, 34.00 
SKU_4345_224,8/1/2018,14.67, 78.00 
SKU_4345_224,9/1/2018,14.67, 158.00 
SKU_4345_224,10/1/2018,14.67, 264.00 
SKU_4345_224,11/1/2018,14.67, 465.00 
SKU_4345_224,12/1/2018,14.67, 159.00 
SKU_4345_224,1/1/2019,14.67, 253.00 
SKU_4345_224,2/1/2019,14.67, 29.00 
SKU_4345_224,3/1/2019,14.67, 17.00 
SKU_4345_224,4/1/2019,14.67, 19.00 
SKU_4345_224,5/1/2019,14.67, 21.00 
SKU_4345_224,6/1/2019,14.67, 39.00 
SKU_4345_224,7/1/2019,14.67, 96.00 
SKU_4345_224,8/1/2019,14.67, 147.00 
SKU_4345_224,9/1/2019,14.67, 157.00 
SKU_4345_224,10/1/2019,14.67, 200.00 
SKU_4345_224,11/1/2019,14.67, 58.00 
SKU_4345_224,12/1/2019,14.67, 44.00 
SKU_4345_224,1/1/2020,14.67, 114.00 
SKU_4345_224,2/1/2020,14.67, 34.00 
SKU_4345_224,3/1/2020,14.67, 50.00 
SKU_4345_224,4/1/2020,14.67, 28.00 
SKU_4345_224,5/1/2020,14.67, 6.00 
SKU_4345_224,6/1/2020,14.67, 24.00 
SKU_4345_224,7/1/2020,14.67, 18.00 
SKU_4345_224,8/1/2020,14.67, 10.00 
SKU_4345_224,9/1/2020,14.67, 51.00 
SKU_4345_224,10/1/2020,14.67, 171.00 
SKU_4345_224,11/1/2020,14.67, 93.00 
SKU_4345_224,12/1/2020,14.67, 57.00 
SKU_4345_224,1/1/2021,14.67, 51.00 
SKU_4345_224,2/1/2021,14.67, 23.00 
SKU_4345_224,3/1/2021,14.67, 6.00 
SKU_4345_224,4/1/2021,14.67, 16.00 
SKU_4345_224,5/1/2021,14.67, 7.00 
SKU_4345_224,6/1/2021,14.67, 7.00 
SKU_4345_224,7/1/2021,14.67, 15.00 
SKU_4345_224,8/1/2021,14.67, 45.00 
SKU_4345_224,9/1/2021,14.67, 89.00 
SKU_4345_224,10/1/2021,14.67, 171.00 
SKU_4345_224,11/1/2021,14.67, 115.00 
SKU_4345_224,12/1/2021,14.67, 76.00 
SKU_4345_224,1/1/2022,14.67, 104.00 
SKU_4345_224,2/1/2022,14.67, 28.00 
SKU_4345_224,3/1/2022,14.67, 34.00 
SKU_4345_224,4/1/2022,14.67, 24.00 
SKU_4345_224,5/1/2022,14.67, 6.00 
SKU_4345_224,6/1/2022,14.67, 8.00 
SKU_4345_224,7/1/2022,14.67, 10.00 
SKU_4345_224,8/1/2022,14.67, 22.00 
SKU_4345_224,9/1/2022,14.67, 201.00 
SKU_4345_224,10/1/2022,14.67, 270.00 
SKU_4345_224,11/1/2022,14.67, 73.00 
SKU_4345_224,12/1/2022,14.67, 130.00 
SKU_4345_224,1/1/2023,14.67, 70.00 
SKU_4345_224,2/1/2023,14.67, 37.00 
SKU_4345_224,3/1/2023,14.67, 4.00 
SKU_4345_224,4/1/2023,14.67, 11.00 
SKU_4345_224,5/1/2023,14.67, 8.00 
SKU_4345_224,6/1/2023,14.67, 5.00 
SKU_4345_224,7/1/2023,14.67, 8.00 
SKU_4345_224,8/1/2023,14.67, 24.00 
SKU_4345_224,9/1/2023,14.67, 52.00 
SKU_4345_224,10/1/2023,14.67, 126.00 
SKU_4345_224,11/1/2023,14.67, 101.00 
SKU_4345_224,12/1/2023,14.67, 41.00 
SKU_4345_224,1/1/2024,14.67, 29.00 
SKU_4345_224,2/1/2024,14.67, 18.00 
SKU_4345_224,3/1/2024,14.67, 2.00 
SKU_4345_224,4/1/2024,14.67, 5.00 
SKU_4345_224,5/1/2024,14.67, 8.00 
SKU_4345_224,6/1/2024,14.67, 1.00 
SKU_4345_224,7/1/2024,14.67, 3.00 
SKU_4345_224,8/1/2024,14.67, 16.00 
SKU_4345_224,9/1/2024,14.67, 78.00 
SKU_4345_224,10/1/2024,14.67, 80.00 
SKU_6113_225,2/1/2017,133.13, 2.00 
SKU_6113_225,3/1/2017,133.13, 1.80 
SKU_6113_225,4/1/2017,133.13, 1.60 
SKU_6113_225,5/1/2017,133.13, 1.40 
SKU_6113_225,6/1/2017,133.13, 1.20 
SKU_6113_225,7/1/2017,133.13, 1.00 
SKU_6113_225,8/1/2017,133.13, 1.25 
SKU_6113_225,9/1/2017,133.13, 1.50 
SKU_6113_225,10/1/2017,133.13, 1.75 
SKU_6113_225,11/1/2017,133.13, 2.00 
SKU_6113_225,12/1/2017,133.13, 3.00 
SKU_6113_225,1/1/2018,133.13, 3.50 
SKU_6113_225,2/1/2018,133.13, 4.00 
SKU_6113_225,3/1/2018,133.13, 3.67 
SKU_6113_225,4/1/2018,133.13, 3.33 
SKU_6113_225,5/1/2018,133.13, 3.00 
SKU_6113_225,6/1/2018,133.13, 2.67 
SKU_6113_225,7/1/2018,133.13, 2.33 
SKU_6113_225,8/1/2018,133.13, 2.00 
SKU_6113_225,9/1/2018,133.13, 1.50 
SKU_6113_225,10/1/2018,133.13, 1.00 
SKU_6113_225,11/1/2018,133.13, 2.00 
SKU_6113_225,12/1/2018,133.13, 3.00 
SKU_6113_225,1/1/2019,133.13, 4.00 
SKU_6113_225,2/1/2019,133.13, 2.00 
SKU_6113_225,3/1/2019,133.13, 2.00 
SKU_6113_225,4/1/2019,133.13, 2.00 
SKU_6113_225,5/1/2019,133.13, 2.00 
SKU_6113_225,6/1/2019,133.13, 2.00 
SKU_6113_225,7/1/2019,133.13, 2.00 
SKU_6113_225,8/1/2019,133.13, 2.00 
SKU_6113_225,9/1/2019,133.13, 2.00 
SKU_6113_225,10/1/2019,133.13, 2.00 
SKU_6113_225,11/1/2019,133.13, 2.00 
SKU_6113_225,12/1/2019,133.13, 2.00 
SKU_6113_225,1/1/2020,133.13, 1.67 
SKU_6113_225,2/1/2020,133.13, 1.33 
SKU_6113_225,3/1/2020,133.13, 1.00 
SKU_6113_225,4/1/2020,133.13, 1.71 
SKU_6113_225,5/1/2020,133.13, 2.43 
SKU_6113_225,6/1/2020,133.13, 3.14 
SKU_6113_225,7/1/2020,133.13, 3.86 
SKU_6113_225,8/1/2020,133.13, 4.57 
SKU_6113_225,9/1/2020,133.13, 5.29 
SKU_6113_225,10/1/2020,133.13, 6.00 
SKU_6113_225,11/1/2020,133.13, 4.50 
SKU_6113_225,12/1/2020,133.13, 3.00 
SKU_6113_225,1/1/2021,133.13, 5.00 
SKU_6113_225,2/1/2021,133.13, 6.00 
SKU_6113_225,3/1/2021,133.13, 1.00 
SKU_6113_225,4/1/2021,133.13, 2.00 
SKU_6113_225,5/1/2021,133.13, 2.00 
SKU_6113_225,6/1/2021,133.13, 2.00 
SKU_6113_225,7/1/2021,133.13, 4.33 
SKU_6113_225,8/1/2021,133.13, 6.67 
SKU_6113_225,9/1/2021,133.13, 9.00 
SKU_6113_225,10/1/2021,133.13, 4.00 
SKU_6113_225,11/1/2021,133.13, 4.00 
SKU_6113_225,12/1/2021,133.13, 8.00 
SKU_6113_225,1/1/2022,133.13, 16.00 
SKU_6113_225,2/1/2022,133.13, 6.00 
SKU_6113_225,3/1/2022,133.13, 5.00 
SKU_6113_225,4/1/2022,133.13, 2.00 
SKU_6113_225,5/1/2022,133.13, 2.00 
SKU_6113_225,6/1/2022,133.13, 2.33 
SKU_6113_225,7/1/2022,133.13, 2.67 
SKU_6113_225,8/1/2022,133.13, 3.00 
SKU_6113_225,9/1/2022,133.13, 14.00 
SKU_6113_225,10/1/2022,133.13, 7.00 
SKU_6113_225,11/1/2022,133.13, 9.00 
SKU_6113_225,12/1/2022,133.13, 5.00 
SKU_6113_225,1/1/2023,133.13, 1.00 
SKU_6113_225,2/1/2023,133.13, 4.00 
SKU_6113_225,3/1/2023,133.13, 3.67 
SKU_6113_225,4/1/2023,133.13, 3.33 
SKU_6113_225,5/1/2023,133.13, 3.00 
SKU_6113_225,6/1/2023,133.13, 2.67 
SKU_6113_225,7/1/2023,133.13, 2.33 
SKU_6113_225,8/1/2023,133.13, 2.00 
SKU_6113_225,9/1/2023,133.13, 9.00 
SKU_6113_225,10/1/2023,133.13, 5.00 
SKU_6113_225,11/1/2023,133.13, 9.00 
SKU_6113_225,12/1/2023,133.13, 12.00 
SKU_6113_225,1/1/2024,133.13, 18.00 
SKU_6113_225,2/1/2024,133.13, 33.00 
SKU_6113_225,3/1/2024,133.13, 18.50 
SKU_6113_225,4/1/2024,133.13, 4.00 
SKU_6113_225,5/1/2024,133.13, 2.00 
SKU_6113_225,6/1/2024,133.13, 2.50 
SKU_6113_225,7/1/2024,133.13, 3.00 
SKU_6113_225,8/1/2024,133.13, 3.00 
SKU_6113_225,9/1/2024,133.13, 9.00 
SKU_6113_225,10/1/2024,133.13, 10.00 
SKU_1248_226,1/1/2017,4.78, 38.00 
SKU_1248_226,2/1/2017,4.78, 40.00 
SKU_1248_226,3/1/2017,4.78, 12.00 
SKU_1248_226,4/1/2017,4.78, 7.00 
SKU_1248_226,5/1/2017,4.78, 2.00 
SKU_1248_226,6/1/2017,4.78, 1.00 
SKU_1248_226,7/1/2017,4.78, 2.00 
SKU_1248_226,8/1/2017,4.78, 3.00 
SKU_1248_226,9/1/2017,4.78, 9.00 
SKU_1248_226,10/1/2017,4.78, 21.00 
SKU_1248_226,11/1/2017,4.78, 29.00 
SKU_1248_226,12/1/2017,4.78, 13.00 
SKU_1248_226,1/1/2018,4.78, 36.00 
SKU_1248_226,2/1/2018,4.78, 33.00 
SKU_1248_226,3/1/2018,4.78, 11.00 
SKU_1248_226,4/1/2018,4.78, 6.00 
SKU_1248_226,5/1/2018,4.78, 1.00 
SKU_1248_226,6/1/2018,4.78, 2.50 
SKU_1248_226,7/1/2018,4.78, 4.00 
SKU_1248_226,8/1/2018,4.78, 2.00 
SKU_1248_226,9/1/2018,4.78, 16.00 
SKU_1248_226,10/1/2018,4.78, 24.00 
SKU_1248_226,11/1/2018,4.78, 30.00 
SKU_1248_226,12/1/2018,4.78, 29.00 
SKU_1248_226,1/1/2019,4.78, 39.00 
SKU_1248_226,2/1/2019,4.78, 25.00 
SKU_1248_226,3/1/2019,4.78, 16.50 
SKU_1248_226,4/1/2019,4.78, 8.00 
SKU_1248_226,5/1/2019,4.78, 7.00 
SKU_1248_226,6/1/2019,4.78, 1.00 
SKU_1248_226,7/1/2019,4.78, 3.00 
SKU_1248_226,8/1/2019,4.78, 6.00 
SKU_1248_226,9/1/2019,4.78, 9.00 
SKU_1248_226,10/1/2019,4.78, 39.00 
SKU_1248_226,11/1/2019,4.78, 31.00 
SKU_1248_226,12/1/2019,4.78, 22.00 
SKU_1248_226,1/1/2020,4.78, 29.00 
SKU_1248_226,2/1/2020,4.78, 28.00 
SKU_1248_226,3/1/2020,4.78, 14.00 
SKU_1248_226,4/1/2020,4.78, 5.00 
SKU_1248_226,5/1/2020,4.78, 14.00 
SKU_1248_226,6/1/2020,4.78, 4.00 
SKU_1248_226,7/1/2020,4.78, 3.00 
SKU_1248_226,8/1/2020,4.78, 6.00 
SKU_1248_226,9/1/2020,4.78, 9.00 
SKU_1248_226,10/1/2020,4.78, 37.00 
SKU_1248_226,11/1/2020,4.78, 28.00 
SKU_1248_226,12/1/2020,4.78, 26.00 
SKU_1248_226,1/1/2021,4.78, 50.00 
SKU_1248_226,2/1/2021,4.78, 50.00 
SKU_1248_226,3/1/2021,4.78, 17.00 
SKU_1248_226,4/1/2021,4.78, 12.00 
SKU_1248_226,5/1/2021,4.78, 4.00 
SKU_1248_226,6/1/2021,4.78, 5.00 
SKU_1248_226,7/1/2021,4.78, 2.00 
SKU_1248_226,8/1/2021,4.78, 2.00 
SKU_1248_226,9/1/2021,4.78, 11.00 
SKU_1248_226,10/1/2021,4.78, 37.00 
SKU_1248_226,11/1/2021,4.78, 39.00 
SKU_1248_226,12/1/2021,4.78, 41.00 
SKU_1248_226,1/1/2022,4.78, 32.00 
SKU_1248_226,2/1/2022,4.78, 16.00 
SKU_1248_226,3/1/2022,4.78, 21.00 
SKU_1248_226,4/1/2022,4.78, 5.00 
SKU_1248_226,5/1/2022,4.78, 6.00 
SKU_1248_226,6/1/2022,4.78, 1.00 
SKU_1248_226,7/1/2022,4.78, 3.00 
SKU_1248_226,8/1/2022,4.78, 3.00 
SKU_1248_226,9/1/2022,4.78, 17.00 
SKU_1248_226,10/1/2022,4.78, 44.00 
SKU_1248_226,11/1/2022,4.78, 42.00 
SKU_1248_226,12/1/2022,4.78, 40.00 
SKU_1248_226,1/1/2023,4.78, 71.00 
SKU_1248_226,2/1/2023,4.78, 28.00 
SKU_1248_226,3/1/2023,4.78, 26.00 
SKU_1248_226,4/1/2023,4.78, 3.00 
SKU_1248_226,5/1/2023,4.78, 7.00 
SKU_1248_226,6/1/2023,4.78, 6.67 
SKU_1248_226,7/1/2023,4.78, 6.33 
SKU_1248_226,8/1/2023,4.78, 6.00 
SKU_1248_226,9/1/2023,4.78, 14.00 
SKU_1248_226,10/1/2023,4.78, 60.00 
SKU_1248_226,11/1/2023,4.78, 15.00 
SKU_1248_226,12/1/2023,4.78, 31.00 
SKU_1248_226,1/1/2024,4.78, 40.00 
SKU_1248_226,2/1/2024,4.78, 31.00 
SKU_1248_226,3/1/2024,4.78, 2.00 
SKU_1248_226,4/1/2024,4.78, 3.00 
SKU_1248_226,5/1/2024,4.78, 7.00 
SKU_1248_226,6/1/2024,4.78, 4.00 
SKU_1248_226,7/1/2024,4.78, 1.00 
SKU_1248_226,8/1/2024,4.78, 3.00 
SKU_1248_226,9/1/2024,4.78, 3.00 
SKU_1248_226,10/1/2024,4.78, 12.00 
SKU_4078_226,1/1/2017,4.65, 6.00 
SKU_4078_226,2/1/2017,4.65, 12.00 
SKU_4078_226,3/1/2017,4.65, 1.00 
SKU_4078_226,4/1/2017,4.65, 2.00 
SKU_4078_226,5/1/2017,4.65, 1.00 
SKU_4078_226,6/1/2017,4.65, 1.00 
SKU_4078_226,7/1/2017,4.65, 1.00 
SKU_4078_226,8/1/2017,4.65, 1.00 
SKU_4078_226,9/1/2017,4.65, 1.00 
SKU_4078_226,10/1/2017,4.65, 11.00 
SKU_4078_226,11/1/2017,4.65, 11.00 
SKU_4078_226,12/1/2017,4.65, 8.00 
SKU_4078_226,1/1/2018,4.65, 11.00 
SKU_4078_226,2/1/2018,4.65, 16.00 
SKU_4078_226,3/1/2018,4.65, 5.00 
SKU_4078_226,4/1/2018,4.65, 3.00 
SKU_4078_226,5/1/2018,4.65, 2.00 
SKU_4078_226,6/1/2018,4.65, 4.20 
SKU_4078_226,7/1/2018,4.65, 6.40 
SKU_4078_226,8/1/2018,4.65, 8.60 
